"","SiteID","year","Lat","Long","pefa","rlha"
"1174",444,"15",71.381,-80.2278,1,0
"1175",444,"16",71.381,-80.2278,1,0
"1176",444,"17",71.381,-80.2278,1,0
"1177",444,"18",71.381,-80.2278,1,0
"1178",444,"19",71.381,-80.2278,1,0
"1179",444,"20",71.381,-80.2278,0,0
"1180",445,"12",71.417,-80.3405,-Inf,-Inf
"1181",445,"13",71.417,-80.3405,-Inf,-Inf
"1182",445,"14",71.417,-80.3405,-Inf,-Inf
"1183",445,"15",71.417,-80.3405,1,0
"1184",445,"16",71.417,-80.3405,0,0
"1185",445,"17",71.417,-80.3405,0,0
"1186",445,"18",71.417,-80.3405,0,0
"1187",445,"19",71.417,-80.3405,0,0
"1188",445,"20",71.417,-80.3405,0,0
"1189",446,"12",71.4672,-80.2813,-Inf,-Inf
"1190",446,"13",71.4672,-80.2813,-Inf,-Inf
"1191",446,"14",71.4672,-80.2813,-Inf,-Inf
"1192",446,"15",71.4672,-80.2813,0,1
"1193",446,"16",71.4672,-80.2813,-Inf,-Inf
"1194",446,"17",71.4672,-80.2813,0,0
"1195",446,"18",71.4672,-80.2813,0,0
"1196",446,"19",71.4672,-80.2813,0,0
"1197",446,"20",71.4672,-80.2813,0,0
"1198",447,"12",71.3688,-80.1314,-Inf,-Inf
"1199",447,"13",71.3688,-80.1314,-Inf,-Inf
"1200",447,"14",71.3688,-80.1314,-Inf,-Inf
"1201",447,"15",71.3688,-80.1314,1,0
"1202",447,"16",71.3688,-80.1314,1,0
"1203",447,"17",71.3688,-80.1314,1,0
"1204",447,"18",71.3688,-80.1314,0,0
"1205",447,"19",71.3688,-80.1314,1,0
"1206",447,"20",71.3688,-80.1314,1,0
"1207",448,"12",71.5149,-80.3461,-Inf,-Inf
"1208",448,"13",71.5149,-80.3461,-Inf,-Inf
"1209",448,"14",71.5149,-80.3461,-Inf,-Inf
"1210",448,"15",71.5149,-80.3461,1,0
"1211",448,"16",71.5149,-80.3461,0,0
"1212",448,"17",71.5149,-80.3461,0,0
"1213",448,"18",71.5149,-80.3461,1,0
"1214",448,"19",71.5149,-80.3461,0,0
"1215",448,"20",71.5149,-80.3461,1,0
"1216",449,"12",71.5976,-80.3842,-Inf,-Inf
"1217",449,"13",71.5976,-80.3842,-Inf,-Inf
"1218",449,"14",71.5976,-80.3842,-Inf,-Inf
"1219",449,"15",71.5976,-80.3842,0,1
"1220",449,"16",71.5976,-80.3842,0,1
"1221",449,"17",71.5976,-80.3842,0,0
"1222",449,"18",71.5976,-80.3842,0,0
"1223",449,"19",71.5976,-80.3842,0,0
"1224",449,"20",71.5976,-80.3842,0,1
"1225",450,"12",71.8069,-80.709,-Inf,-Inf
"1226",450,"13",71.8069,-80.709,-Inf,-Inf
"1227",450,"14",71.8069,-80.709,-Inf,-Inf
"1228",450,"15",71.8069,-80.709,1,0
"1229",450,"16",71.8069,-80.709,1,0
"1230",450,"17",71.8069,-80.709,0,0
"1231",450,"18",71.8069,-80.709,0,0
"1232",450,"19",71.8069,-80.709,0,0
"1233",450,"20",71.8069,-80.709,0,0
"1234",451,"12",71.8227,-80.8751,-Inf,-Inf
"1235",451,"13",71.8227,-80.8751,-Inf,-Inf
"1236",451,"14",71.8227,-80.8751,-Inf,-Inf
"1237",451,"15",71.8227,-80.8751,0,1
"1238",451,"16",71.8227,-80.8751,0,0
"1239",451,"17",71.8227,-80.8751,0,0
"1240",451,"18",71.8227,-80.8751,0,0
"1241",451,"19",71.8227,-80.8751,0,0
"1242",451,"20",71.8227,-80.8751,0,0
"1243",452,"12",71.8524,-81.0287,-Inf,-Inf
"1244",452,"13",71.8524,-81.0287,-Inf,-Inf
"1245",452,"14",71.8524,-81.0287,-Inf,-Inf
"1246",452,"15",71.8524,-81.0287,0,1
"1247",452,"16",71.8524,-81.0287,0,1
"1248",452,"17",71.8524,-81.0287,0,1
"1249",452,"18",71.8524,-81.0287,0,0
"1250",452,"19",71.8524,-81.0287,0,1
"1251",452,"20",71.8524,-81.0287,0,1
"1252",453,"12",71.2724,-79.0907,-Inf,-Inf
"1253",453,"13",71.2724,-79.0907,-Inf,-Inf
"1254",453,"14",71.2724,-79.0907,-Inf,-Inf
"1255",453,"15",71.2724,-79.0907,0,1
"1256",453,"16",71.2724,-79.0907,0,0
"1257",453,"17",71.2724,-79.0907,0,0
"1258",453,"18",71.2724,-79.0907,0,0
"1259",453,"19",71.2724,-79.0907,0,0
"1260",453,"20",71.2724,-79.0907,0,0
"1261",454,"12",71.6801,-80.2282,-Inf,-Inf
"1262",454,"13",71.6801,-80.2282,-Inf,-Inf
"1263",454,"14",71.6801,-80.2282,-Inf,-Inf
"1264",454,"15",71.6801,-80.2282,0,1
"1265",454,"16",71.6801,-80.2282,0,0
"1266",454,"17",71.6801,-80.2282,0,0
"1267",454,"18",71.6801,-80.2282,0,0
"1268",454,"19",71.6801,-80.2282,0,0
"1269",454,"20",71.6801,-80.2282,0,1
"1270",455,"12",71.7833,-80.2546,-Inf,-Inf
"1271",455,"13",71.7833,-80.2546,-Inf,-Inf
"1272",455,"14",71.7833,-80.2546,-Inf,-Inf
"1273",455,"15",71.7833,-80.2546,0,1
"1274",455,"16",71.7833,-80.2546,-Inf,-Inf
"1275",455,"17",71.7833,-80.2546,0,0
"1276",455,"18",71.7833,-80.2546,0,1
"1277",455,"19",71.7833,-80.2546,0,1
"1278",455,"20",71.7833,-80.2546,0,1
"1279",460,"12",71.4334,-80.0222,-Inf,-Inf
"1280",460,"13",71.4334,-80.0222,-Inf,-Inf
"1281",460,"14",71.4334,-80.0222,-Inf,-Inf
"1282",460,"15",71.4334,-80.0222,0,1
"1283",460,"16",71.4334,-80.0222,-Inf,-Inf
"1284",460,"17",71.4334,-80.0222,0,0
"1285",460,"18",71.4334,-80.0222,0,0
"1286",460,"19",71.4334,-80.0222,0,0
"1287",460,"20",71.4334,-80.0222,0,0
"1288",461,"12",71.44,-79.928,-Inf,-Inf
"1289",461,"13",71.44,-79.928,-Inf,-Inf
"1290",461,"14",71.44,-79.928,-Inf,-Inf
"1291",461,"15",71.44,-79.928,0,1
"1292",461,"16",71.44,-79.928,0,0
"1293",461,"17",71.44,-79.928,0,0
"1294",461,"18",71.44,-79.928,0,0
"1295",461,"19",71.44,-79.928,0,0
"1296",461,"20",71.44,-79.928,0,0
"1297",462,"12",71.4489,-79.8944,-Inf,-Inf
"1298",462,"13",71.4489,-79.8944,-Inf,-Inf
"1299",462,"14",71.4489,-79.8944,-Inf,-Inf
"1300",462,"15",71.4489,-79.8944,0,1
"1301",462,"16",71.4489,-79.8944,0,1
"1302",462,"17",71.4489,-79.8944,0,0
"1303",462,"18",71.4489,-79.8944,0,1
"1304",462,"19",71.4489,-79.8944,0,0
"1305",462,"20",71.4489,-79.8944,0,0
"1306",463,"12",71.4125,-79.8853,-Inf,-Inf
"1307",463,"13",71.4125,-79.8853,-Inf,-Inf
"1308",463,"14",71.4125,-79.8853,-Inf,-Inf
"1309",463,"15",71.4125,-79.8853,0,1
"1310",463,"16",71.4125,-79.8853,0,1
"1311",463,"17",71.4125,-79.8853,0,0
"1312",463,"18",71.4125,-79.8853,0,1
"1313",463,"19",71.4125,-79.8853,0,1
"1314",463,"20",71.4125,-79.8853,0,1
"1315",464,"12",71.4097,-79.8855,-Inf,-Inf
"1316",464,"13",71.4097,-79.8855,-Inf,-Inf
"1317",464,"14",71.4097,-79.8855,-Inf,-Inf
"1318",464,"15",71.4097,-79.8855,1,0
"1319",464,"16",71.4097,-79.8855,1,0
"1320",464,"17",71.4097,-79.8855,0,0
"1321",464,"18",71.4097,-79.8855,1,0
"1322",464,"19",71.4097,-79.8855,1,0
"1323",464,"20",71.4097,-79.8855,1,0
"1324",465,"12",71.4478,-79.7967,-Inf,-Inf
"1325",465,"13",71.4478,-79.7967,-Inf,-Inf
"1326",465,"14",71.4478,-79.7967,-Inf,-Inf
"1327",465,"15",71.4478,-79.7967,1,0
"1328",465,"16",71.4478,-79.7967,1,0
"1329",465,"17",71.4478,-79.7967,1,0
"1330",465,"18",71.4478,-79.7967,1,0
"1331",465,"19",71.4478,-79.7967,1,0
"1332",465,"20",71.4478,-79.7967,1,0
"1333",466,"12",71.4669,-79.8101,-Inf,-Inf
"1334",466,"13",71.4669,-79.8101,-Inf,-Inf
"1335",466,"14",71.4669,-79.8101,-Inf,-Inf
"1336",466,"15",71.4669,-79.8101,0,1
"1337",466,"16",71.4669,-79.8101,0,0
"1338",466,"17",71.4669,-79.8101,0,0
"1339",466,"18",71.4669,-79.8101,0,0
"1340",466,"19",71.4669,-79.8101,0,0
"1341",466,"20",71.4669,-79.8101,0,1
"1342",467,"12",71.4634,-79.7131,-Inf,-Inf
"1343",467,"13",71.4634,-79.7131,-Inf,-Inf
"1344",467,"14",71.4634,-79.7131,-Inf,-Inf
"1345",467,"15",71.4634,-79.7131,0,1
"1346",467,"16",71.4634,-79.7131,0,0
"1347",467,"17",71.4634,-79.7131,0,0
"1348",467,"18",71.4634,-79.7131,0,0
"1349",467,"19",71.4634,-79.7131,0,0
"1350",467,"20",71.4634,-79.7131,0,0
"1351",468,"12",71.3662,-79.4955,-Inf,-Inf
"1352",468,"13",71.3662,-79.4955,-Inf,-Inf
"1353",468,"14",71.3662,-79.4955,-Inf,-Inf
"1354",468,"15",71.3662,-79.4955,0,1
"1355",468,"16",71.3662,-79.4955,0,0
"1356",468,"17",71.3662,-79.4955,0,0
"1357",468,"18",71.3662,-79.4955,0,0
"1358",468,"19",71.3662,-79.4955,0,0
"1359",468,"20",71.3662,-79.4955,0,1
"1360",469,"12",71.446,-79.5481,-Inf,-Inf
"1361",469,"13",71.446,-79.5481,-Inf,-Inf
"1362",469,"14",71.446,-79.5481,-Inf,-Inf
"1363",469,"15",71.446,-79.5481,0,1
"1364",469,"16",71.446,-79.5481,-Inf,-Inf
"1365",469,"17",71.446,-79.5481,0,0
"1366",469,"18",71.446,-79.5481,0,0
"1367",469,"19",71.446,-79.5481,0,0
"1368",469,"20",71.446,-79.5481,0,0
"1369",470,"12",71.4396,-79.4363,-Inf,-Inf
"1370",470,"13",71.4396,-79.4363,-Inf,-Inf
"1371",470,"14",71.4396,-79.4363,-Inf,-Inf
"1372",470,"15",71.4396,-79.4363,1,0
"1373",470,"16",71.4396,-79.4363,1,0
"1374",470,"17",71.4396,-79.4363,0,0
"1375",470,"18",71.4396,-79.4363,1,0
"1376",470,"19",71.4396,-79.4363,1,0
"1377",470,"20",71.4396,-79.4363,1,0
"1378",472,"12",71.3823,-79.4528,-Inf,-Inf
"1379",472,"13",71.3823,-79.4528,-Inf,-Inf
"1380",472,"14",71.3823,-79.4528,-Inf,-Inf
"1381",472,"15",71.3823,-79.4528,1,0
"1382",472,"16",71.3823,-79.4528,0,0
"1383",472,"17",71.3823,-79.4528,1,0
"1384",472,"18",71.3823,-79.4528,0,0
"1385",472,"19",71.3823,-79.4528,0,0
"1386",472,"20",71.3823,-79.4528,0,1
"1387",473,"12",71.382,-79.4493,-Inf,-Inf
"1388",473,"13",71.382,-79.4493,-Inf,-Inf
"1389",473,"14",71.382,-79.4493,-Inf,-Inf
"1390",473,"15",71.382,-79.4493,0,1
"1391",473,"16",71.382,-79.4493,0,1
"1392",473,"17",71.382,-79.4493,0,0
"1393",473,"18",71.382,-79.4493,0,1
"1394",473,"19",71.382,-79.4493,0,1
"1395",473,"20",71.382,-79.4493,0,0
"1396",474,"12",71.4332,-79.2549,-Inf,-Inf
"1397",474,"13",71.4332,-79.2549,-Inf,-Inf
"1398",474,"14",71.4332,-79.2549,-Inf,-Inf
"1399",474,"15",71.4332,-79.2549,1,0
"1400",474,"16",71.4332,-79.2549,1,0
"1401",474,"17",71.4332,-79.2549,1,0
"1402",474,"18",71.4332,-79.2549,1,0
"1403",474,"19",71.4332,-79.2549,1,0
"1404",474,"20",71.4332,-79.2549,1,0
"1405",475,"12",71.7343,-80.313,-Inf,-Inf
"1406",475,"13",71.7343,-80.313,-Inf,-Inf
"1407",475,"14",71.7343,-80.313,-Inf,-Inf
"1408",475,"15",71.7343,-80.313,-Inf,-Inf
"1409",475,"16",71.7343,-80.313,1,0
"1410",475,"17",71.7343,-80.313,0,0
"1411",475,"18",71.7343,-80.313,1,0
"1412",475,"19",71.7343,-80.313,1,0
"1413",475,"20",71.7343,-80.313,1,0
"1414",476,"12",71.3004,-79.1152,-Inf,-Inf
"1415",476,"13",71.3004,-79.1152,-Inf,-Inf
"1416",476,"14",71.3004,-79.1152,-Inf,-Inf
"1417",476,"15",71.3004,-79.1152,1,0
"1418",476,"16",71.3004,-79.1152,1,0
"1419",476,"17",71.3004,-79.1152,0,0
"1420",476,"18",71.3004,-79.1152,0,0
"1421",476,"19",71.3004,-79.1152,0,0
"1422",476,"20",71.3004,-79.1152,1,0
"1423",477,"12",71.46,-79.8083,-Inf,-Inf
"1424",477,"13",71.46,-79.8083,-Inf,-Inf
"1425",477,"14",71.46,-79.8083,-Inf,-Inf
"1426",477,"15",71.46,-79.8083,0,1
"1427",477,"16",71.46,-79.8083,0,0
"1428",477,"17",71.46,-79.8083,0,0
"1429",477,"18",71.46,-79.8083,0,0
"1430",477,"19",71.46,-79.8083,0,0
"1431",477,"20",71.46,-79.8083,0,1
"1432",478,"12",71.31,-79.2273,-Inf,-Inf
"1433",478,"13",71.31,-79.2273,-Inf,-Inf
"1434",478,"14",71.31,-79.2273,-Inf,-Inf
"1435",478,"15",71.31,-79.2273,1,0
"1436",478,"16",71.31,-79.2273,1,0
"1437",478,"17",71.31,-79.2273,1,0
"1438",478,"18",71.31,-79.2273,1,0
"1439",478,"19",71.31,-79.2273,1,0
"1440",478,"20",71.31,-79.2273,1,0
"1441",480,"12",71.4599,-80.0933,-Inf,-Inf
"1442",480,"13",71.4599,-80.0933,-Inf,-Inf
"1443",480,"14",71.4599,-80.0933,-Inf,-Inf
"1444",480,"15",71.4599,-80.0933,-Inf,-Inf
"1445",480,"16",71.4599,-80.0933,0,1
"1446",480,"17",71.4599,-80.0933,0,0
"1447",480,"18",71.4599,-80.0933,0,0
"1448",480,"19",71.4599,-80.0933,0,0
"1449",480,"20",71.4599,-80.0933,0,0
"1450",481,"12",71.7383,-80.3351,-Inf,-Inf
"1451",481,"13",71.7383,-80.3351,-Inf,-Inf
"1452",481,"14",71.7383,-80.3351,-Inf,-Inf
"1453",481,"15",71.7383,-80.3351,-Inf,-Inf
"1454",481,"16",71.7383,-80.3351,-Inf,-Inf
"1455",481,"17",71.7383,-80.3351,1,0
"1456",481,"18",71.7383,-80.3351,0,0
"1457",481,"19",71.7383,-80.3351,1,0
"1458",481,"20",71.7383,-80.3351,0,0
"1459",482,"12",71.843,-80.8613,-Inf,-Inf
"1460",482,"13",71.843,-80.8613,-Inf,-Inf
"1461",482,"14",71.843,-80.8613,-Inf,-Inf
"1462",482,"15",71.843,-80.8613,-Inf,-Inf
"1463",482,"16",71.843,-80.8613,-Inf,-Inf
"1464",482,"17",71.843,-80.8613,0,0
"1465",482,"18",71.843,-80.8613,0,0
"1466",482,"19",71.843,-80.8613,0,0
"1467",482,"20",71.843,-80.8613,0,0
"1468",483,"12",71.5163,-80.3323,-Inf,-Inf
"1469",483,"13",71.5163,-80.3323,-Inf,-Inf
"1470",483,"14",71.5163,-80.3323,-Inf,-Inf
"1471",483,"15",71.5163,-80.3323,-Inf,-Inf
"1472",483,"16",71.5163,-80.3323,1,0
"1473",483,"17",71.5163,-80.3323,1,0
"1474",483,"18",71.5163,-80.3323,0,0
"1475",483,"19",71.5163,-80.3323,0,0
"1476",483,"20",71.5163,-80.3323,0,0
"1477",484,"12",71.6534,-80.4201,-Inf,-Inf
"1478",484,"13",71.6534,-80.4201,-Inf,-Inf
"1479",484,"14",71.6534,-80.4201,-Inf,-Inf
"1480",484,"15",71.6534,-80.4201,-Inf,-Inf
"1481",484,"16",71.6534,-80.4201,-Inf,-Inf
"1482",484,"17",71.6534,-80.4201,0,0
"1483",484,"18",71.6534,-80.4201,0,1
"1484",484,"19",71.6534,-80.4201,0,1
"1485",484,"20",71.6534,-80.4201,0,1
"1486",485,"12",71.3413,-79.4336,-Inf,-Inf
"1487",485,"13",71.3413,-79.4336,-Inf,-Inf
"1488",485,"14",71.3413,-79.4336,-Inf,-Inf
"1489",485,"15",71.3413,-79.4336,-Inf,-Inf
"1490",485,"16",71.3413,-79.4336,-Inf,-Inf
"1491",485,"17",71.3413,-79.4336,1,0
"1492",485,"18",71.3413,-79.4336,1,0
"1493",485,"19",71.3413,-79.4336,0,0
"1494",485,"20",71.3413,-79.4336,0,1
"1495",486,"12",71.8225,-81.1747,-Inf,-Inf
"1496",486,"13",71.8225,-81.1747,-Inf,-Inf
"1497",486,"14",71.8225,-81.1747,-Inf,-Inf
"1498",486,"15",71.8225,-81.1747,-Inf,-Inf
"1499",486,"16",71.8225,-81.1747,-Inf,-Inf
"1500",486,"17",71.8225,-81.1747,1,0
"1501",486,"18",71.8225,-81.1747,1,0
"1502",486,"19",71.8225,-81.1747,0,0
"1503",486,"20",71.8225,-81.1747,0,0
"1504",487,"12",71.2466,-78.8573,-Inf,-Inf
"1505",487,"13",71.2466,-78.8573,-Inf,-Inf
"1506",487,"14",71.2466,-78.8573,-Inf,-Inf
"1507",487,"15",71.2466,-78.8573,-Inf,-Inf
"1508",487,"16",71.2466,-78.8573,-Inf,-Inf
"1509",487,"17",71.2466,-78.8573,-Inf,-Inf
"1510",487,"18",71.2466,-78.8573,1,0
"1511",487,"19",71.2466,-78.8573,1,0
"1512",487,"20",71.2466,-78.8573,1,0
"1513",488,"12",71.3583,-79.7789,-Inf,-Inf
"1514",488,"13",71.3583,-79.7789,-Inf,-Inf
"1515",488,"14",71.3583,-79.7789,-Inf,-Inf
"1516",488,"15",71.3583,-79.7789,-Inf,-Inf
"1517",488,"16",71.3583,-79.7789,-Inf,-Inf
"1518",488,"17",71.3583,-79.7789,-Inf,-Inf
"1519",488,"18",71.3583,-79.7789,0,1
"1520",488,"19",71.3583,-79.7789,0,0
"1521",488,"20",71.3583,-79.7789,0,0
"1522",489,"12",71.7139,-80.6963,-Inf,-Inf
"1523",489,"13",71.7139,-80.6963,-Inf,-Inf
"1524",489,"14",71.7139,-80.6963,-Inf,-Inf
"1525",489,"15",71.7139,-80.6963,-Inf,-Inf
"1526",489,"16",71.7139,-80.6963,-Inf,-Inf
"1527",489,"17",71.7139,-80.6963,-Inf,-Inf
"1528",489,"18",71.7139,-80.6963,-Inf,-Inf
"1529",489,"19",71.7139,-80.6963,-Inf,-Inf
"1530",489,"20",71.7139,-80.6963,1,0
"1531",490,"12",71.386,-80.228,-Inf,-Inf
"1532",490,"13",71.386,-80.228,-Inf,-Inf
"1533",490,"14",71.386,-80.228,-Inf,-Inf
"1534",490,"15",71.386,-80.228,-Inf,-Inf
"1535",490,"16",71.386,-80.228,-Inf,-Inf
"1536",490,"17",71.386,-80.228,-Inf,-Inf
"1537",490,"18",71.386,-80.228,-Inf,-Inf
"1538",490,"19",71.386,-80.228,-Inf,-Inf
"1539",490,"20",71.386,-80.228,1,0
"1540",491,"12",71.8052,-81.1074,-Inf,-Inf
"1541",491,"13",71.8052,-81.1074,-Inf,-Inf
"1542",491,"14",71.8052,-81.1074,-Inf,-Inf
"1543",491,"15",71.8052,-81.1074,-Inf,-Inf
"1544",491,"16",71.8052,-81.1074,-Inf,-Inf
"1545",491,"17",71.8052,-81.1074,-Inf,-Inf
"1546",491,"18",71.8052,-81.1074,-Inf,-Inf
"1547",491,"19",71.8052,-81.1074,-Inf,-Inf
"1548",491,"20",71.8052,-81.1074,1,0
"1549",492,"12",71.4551,-79.6043,-Inf,-Inf
"1550",492,"13",71.4551,-79.6043,-Inf,-Inf
"1551",492,"14",71.4551,-79.6043,-Inf,-Inf
"1552",492,"15",71.4551,-79.6043,-Inf,-Inf
"1553",492,"16",71.4551,-79.6043,-Inf,-Inf
"1554",492,"17",71.4551,-79.6043,-Inf,-Inf
"1555",492,"18",71.4551,-79.6043,-Inf,-Inf
"1556",492,"19",71.4551,-79.6043,-Inf,-Inf
"1557",492,"20",71.4551,-79.6043,0,1
"1558",493,"12",71.3259,-79.5365,-Inf,-Inf
"1559",493,"13",71.3259,-79.5365,-Inf,-Inf
"1560",493,"14",71.3259,-79.5365,-Inf,-Inf
"1561",493,"15",71.3259,-79.5365,-Inf,-Inf
"1562",493,"16",71.3259,-79.5365,-Inf,-Inf
"1563",493,"17",71.3259,-79.5365,-Inf,-Inf
"1564",493,"18",71.3259,-79.5365,-Inf,-Inf
"1565",493,"19",71.3259,-79.5365,-Inf,-Inf
"1566",493,"20",71.3259,-79.5365,0,0
"1567",494,"12",71.367067,-79.366506,-Inf,-Inf
"1568",494,"13",71.367067,-79.366506,-Inf,-Inf
"1569",494,"14",71.367067,-79.366506,-Inf,-Inf
"1570",494,"15",71.367067,-79.366506,-Inf,-Inf
"1571",494,"16",71.367067,-79.366506,-Inf,-Inf
"1572",494,"17",71.367067,-79.366506,-Inf,-Inf
"1573",494,"18",71.367067,-79.366506,-Inf,-Inf
"1574",494,"19",71.367067,-79.366506,-Inf,-Inf
"1575",494,"20",71.367067,-79.366506,0,1
