"","SiteID","year","pefa","rlha","occ","Lat","Long","min_d"
"1433",48,"20",0,0,0,71.2978,-79.9221,4636.90594760762
"1434",49,"20",0,0,0,71.2964,-79.9196,4406.72962227067
"1435",50,"20",0,0,0,71.458,-79.8961,1515.70418956856
"1436",51,"20",0,1,1,71.2947,-79.9039,3049.47443549943
"1437",52,"20",0,0,0,71.4389,-79.8944,1146.85587729723
"1438",53,"20",0,0,0,71.415,-79.8918,727.438134623997
"1439",54,"20",0,0,0,71.3492,-79.8631,2768.92037957418
"1440",55,"20",0,0,0,71.3436,-79.8538,3768.68182859726
"1441",56,"20",0,1,1,71.2211,-79.8042,1374.02843848122
"1442",57,"20",0,0,0,71.2207,-79.7977,725.823917737236
"1443",58,"20",0,0,0,71.2447,-79.8005,1086.57225294391
"1444",59,"20",1,0,1,71.219,-79.7919,1374.02843848122
"1445",61,"20",0,0,0,71.3562,-79.7641,2438.39984238554
"1446",62,"20",1,0,1,71.4698,-79.7558,2566.21149778769
"1447",63,"20",0,0,0,71.4707,-79.7455,2805.92873210973
"1448",64,"20",0,0,0,71.3982,-79.7033,1853.92693824403
"1449",65,"20",0,1,1,71.4564,-79.7205,1873.58726078283
"1450",66,"20",0,1,1,71.3441,-79.7168,1815.13608052538
"1451",68,"20",0,0,0,71.3776,-79.7084,1151.57864997998
"1452",69,"20",0,1,1,71.4111,-79.7058,1815.13608052538
"1453",70,"20",0,1,1,71.4658,-79.6706,4079.64670070055
"1454",71,"20",1,0,1,71.1756,-79.6665,72.3877923420692
"1455",72,"20",0,1,1,71.1779,-79.666,72.3877923420692
"1456",73,"20",0,0,0,71.3608,-79.6373,4144.52017557031
"1457",74,"20",0,0,0,71.3218,-80.195,4889.87523012655
"1458",75,"20",0,1,1,71.3616,-79.6362,4028.21909672036
"1459",80,"20",1,0,1,71.4476,-79.5701,1061.47947937085
"1460",81,"20",1,0,1,71.399,-79.5737,1061.47947937085
"1461",82,"20",1,0,1,71.3327,-79.5619,1879.77164348743
"1462",83,"20",0,0,0,71.3286,-79.5424,3774.20136737846
"1463",84,"20",0,0,0,71.4457,-79.5258,3749.49413349362
"1464",85,"20",0,1,1,71.4441,-79.5157,2756.46466881989
"1465",86,"20",1,0,1,71.3444,-79.4464,1054.18101229387
"1466",88,"20",0,0,0,71.3374,-79.44,728.811350794471
"1467",91,"20",0,0,0,71.3333,-79.3849,2168.28914194321
"1468",94,"20",1,0,1,71.3696,-79.3786,1351.37009398018
"1469",95,"20",0,1,1,71.2227,-79.3808,790.969672407767
"1470",98,"20",1,0,1,71.214,-79.3739,790.969672407767
"1471",99,"20",0,0,0,71.2144,-79.3719,1008.3217401319
"1472",100,"20",1,0,1,71.3304,-79.3486,2137.55670512309
"1473",101,"20",0,0,0,71.1373,-79.3612,2807.8588144417
"1474",102,"20",0,0,0,71.13,-79.3554,3419.29890847549
"1475",104,"20",0,0,0,71.3235,-79.3264,2500.01714535935
"1476",107,"20",1,0,1,71.3291,-79.2855,1387.13864094566
"1477",108,"20",0,0,0,71.3161,-79.2763,1062.12588885972
"1478",109,"20",0,1,1,71.325,-79.2731,1387.13864094566
"1479",114,"20",0,0,0,71.3097,-79.1953,700.497283807434
"1480",115,"20",0,1,1,71.3087,-79.1925,450.772180870786
"1481",117,"20",0,0,0,71.3017,-79.1906,257.869531780918
"1482",119,"20",0,1,1,71.2918,-79.19,450.772180870786
"1483",122,"20",1,0,1,71.2881,-79.1717,2044.7436752325
"1484",124,"20",0,0,0,71.2833,-79.1592,3443.56679792558
"1485",127,"20",0,0,0,71.2766,-79.1223,1720.481094016
"1486",128,"20",1,0,1,71.2738,-79.1069,1083.39634340423
"1487",129,"20",0,0,0,71.2723,-79.0988,1924.7612368577
"1488",135,"20",0,1,1,71.2271,-79.0682,2487.32157426061
"1489",138,"20",0,1,1,71.2597,-79.0468,2487.32157426061
"1490",139,"20",0,0,0,71.2376,-79.0316,1760.81581460906
"1491",141,"20",1,0,1,71.2547,-79.0186,3150.40976390121
"1492",143,"20",0,0,0,71.2552,-79.0151,3540.69516911094
"1493",145,"20",0,0,0,71.2432,-78.9911,6228.97105469367
"1494",148,"20",0,1,1,71.2451,-78.9201,5384.87090270953
"1495",150,"20",0,0,0,71.2444,-78.9136,4660.13609711378
"1496",160,"20",0,0,0,71.2483,-78.8876,3383.25208046718
"1497",164,"20",0,0,0,71.227,-78.8723,1727.30647507103
"1498",165,"20",1,0,1,71.2268,-78.872,1695.9318366679
"1499",173,"20",0,0,0,71.2203,-78.8383,3765.28117302182
"1500",338,"20",0,0,0,71.2181,-79.7897,1620.13651848352
"1501",339,"20",0,0,0,71.3612,-79.645,3545.27354837062
"1502",355,"20",0,0,0,71.4038,-80.1698,2066.87104788038
"1503",356,"20",0,0,0,71.4708,-80.2779,3079.18085979714
"1504",357,"20",1,0,1,71.8392,-80.84,905.49612980629
"1505",359,"20",0,1,1,71.4306,-80.0472,5788.16205182675
"1506",360,"20",0,0,0,71.7598,-80.4008,2685.81454122902
"1507",374,"20",0,0,0,71.5142,-80.3067,3643.05299478777
"1508",375,"20",0,0,0,71.4607,-80.1918,4579.47295126997
"1509",376,"20",0,0,0,71.5028,-80.1798,3736.00990255862
"1510",377,"20",0,0,0,71.3801,-79.4524,990.844461765335
"1511",378,"20",0,0,0,71.4543,-80.2251,1883.04185187308
"1512",379,"20",0,1,1,71.4002,-80.1513,277.451922956174
"1513",380,"20",0,0,0,71.4306,-80.04,5099.3797181604
"1514",382,"20",0,1,1,71.6283,-80.2852,3472.90603494348
"1515",383,"20",1,0,1,71.654,-80.4598,2334.81100423919
"1516",384,"20",0,0,0,71.7214,-80.7419,3966.65600973158
"1517",385,"20",0,0,0,71.3612,-80.2365,1059.07499193185
"1518",386,"20",0,1,1,71.7172,-80.2554,922.628896061734
"1519",387,"20",1,0,1,71.9265,-80.7551,2263.96358614667
"1520",388,"20",1,0,1,71.9083,-80.8245,1517.54209052988
"1521",389,"20",0,1,1,71.3553,-79.3048,2222.42666292877
"1522",390,"20",0,0,0,71.8131,-80.4997,3661.11025008753
"1523",391,"20",0,1,1,71.9302,-80.8486,1778.25672872303
"1524",392,"20",0,0,0,71.9708,-80.82,2731.10924941089
"1525",393,"20",0,0,0,71.9339,-80.7304,3718.45584477015
"1526",400,"20",1,0,1,71.8065,-80.7042,1375.88017126705
"1527",401,"20",0,1,1,71.8751,-80.8619,1778.25672872303
"1528",438,"20",0,1,1,71.7809,-80.6121,9135.53121456007
"1529",442,"20",1,0,1,71.3446,-79.7615,2566.21149778769
"1530",443,"20",0,1,1,71.3538,-79.853,3786.44845129939
"1531",444,"20",0,0,0,71.381,-80.2278,1165.6143244085
"1532",445,"20",0,0,0,71.417,-80.3405,2593.14138888291
"1533",446,"20",0,0,0,71.4672,-80.2813,3067.74027267296
"1534",447,"20",1,0,1,71.3688,-80.1314,2301.74621443679
"1535",448,"20",1,0,1,71.5149,-80.3461,1123.8397659037
"1536",449,"20",0,1,1,71.5976,-80.3842,1384.21671532352
"1537",450,"20",0,0,0,71.8069,-80.709,1773.86028406471
"1538",451,"20",0,0,0,71.8227,-80.8751,3520.25277281563
"1539",452,"20",0,1,1,71.8524,-81.0287,8826.20422503795
"1540",453,"20",0,0,0,71.2724,-79.0907,2688.82293480439
"1541",454,"20",0,1,1,71.6801,-80.2282,2201.79696630892
"1542",455,"20",0,1,1,71.7833,-80.2546,1252.73594851924
"1543",460,"20",0,0,0,71.4334,-80.0222,3649.48509412513
"1544",461,"20",0,0,0,71.44,-79.928,4248.47932088218
"1545",462,"20",0,0,0,71.4489,-79.8944,1256.2518595084
"1546",463,"20",0,1,1,71.4125,-79.8853,59.2844113831813
"1547",464,"20",1,0,1,71.4097,-79.8855,59.2844113831813
"1548",465,"20",1,0,1,71.4478,-79.7967,1317.51079405234
"1549",466,"20",0,1,1,71.4669,-79.8101,242.866341044659
"1550",467,"20",0,0,0,71.4634,-79.7131,1324.06153666411
"1551",468,"20",0,1,1,71.3662,-79.4955,2756.46466881989
"1552",469,"20",0,0,0,71.446,-79.5481,2763.43903709606
"1553",470,"20",1,0,1,71.4396,-79.4363,2035.33600439343
"1554",472,"20",0,1,1,71.3823,-79.4528,1054.18101229387
"1555",473,"20",0,0,0,71.382,-79.4493,834.395810004556
"1556",474,"20",1,0,1,71.4332,-79.2549,3032.59676833158
"1557",475,"20",1,0,1,71.7343,-80.313,3689.9073634931
"1558",476,"20",1,0,1,71.3004,-79.1152,1083.39634340423
"1559",477,"20",0,1,1,71.46,-79.8083,242.866341044659
"1560",478,"20",1,0,1,71.31,-79.2273,3885.66877054292
"1561",480,"20",0,0,0,71.4599,-80.0933,5178.38080523979
"1562",481,"20",0,0,0,71.7383,-80.3351,3460.27636730391
"1563",482,"20",0,0,0,71.843,-80.8613,2099.27907522029
"1564",483,"20",0,0,0,71.5163,-80.3323,1541.161581124
"1565",484,"20",0,1,1,71.6534,-80.4201,2240.47715025711
"1566",485,"20",0,1,1,71.3413,-79.4336,1430.60534789908
"1567",486,"20",0,0,0,71.8225,-81.1747,16311.5575128211
"1568",487,"20",1,0,1,71.2466,-78.8573,1695.9318366679
"1569",488,"20",0,0,0,71.3583,-79.7789,2662.84983078471
"1570",489,"20",1,0,1,71.7139,-80.6963,1889.78261783914
"1571",490,"20",1,0,1,71.386,-80.228,1131.75261247874
"1572",491,"20",1,0,1,71.8052,-81.1074,8826.20422503795
"1573",492,"20",0,1,1,71.4551,-79.6043,3599.41109454029
"1574",493,"20",0,0,0,71.3259,-79.5365,3339.54067986137
"1575",494,"20",0,1,1,71.367067,-79.366506,1351.37009398018
