Transect,Station,GPS,trap,sp,sex,weight,age,missfire,Date,Time,comments
3,7,N 71 .39119         W 079.90517,NA,NA,NA,NA,NA,N,15-Aug-18,12:03,No activity present
3,8,N 71 .39138         W 079.90491,NA,NA,NA,NA,NA,N,15-Aug-18,12:04,No activity present
3,9,N 71 .39153         W 079.90467,NA,NA,NA,NA,NA,N,15-Aug-18,12:04,No activity present
3,10,N 71 .39165         W 079.90435,NA,NA,NA,NA,NA,N,15-Aug-18,12:04,No activity present
3,11,N 71 .39180         W 079.90412,NA,NA,NA,NA,NA,N,15-Aug-18,12:05,No activity present
3,12,N 71 .39193         W 079.90380,NA,NA,NA,NA,NA,N,15-Aug-18,12:05,No activity present
3,13,N 71 .39213         W 079.90323,NA,NA,NA,NA,NA,N,15-Aug-18,12:06,No activity present
3,14,N 71 .39225        W 079.90295,NA,NA,NA,NA,NA,N,15-Aug-18,12:06,No activity present
3,15,N 71 .39236         W 079.90257,NA,NA,NA,NA,NA,N,15-Aug-18,12:06,No activity present
3,16,N 71 .39249         W 079.90211,NA,NA,NA,NA,NA,N,15-Aug-18,12:07,No activity present
3,17,N 71 .39262        W 079.90170,NA,NA,NA,NA,NA,N,15-Aug-18,12:07,No activity present
3,18,N 71 .39278        W 079.90144,NA,NA,NA,NA,NA,N,15-Aug-18,12:07,No activity present
3,19,N 71 .39285         W 079.90077,NA,NA,NA,NA,NA,N,15-Aug-18,12:08,No activity present
3,20,N 71 .39300         W 079.90044,NA,NA,NA,NA,NA,N,15-Aug-18,12:08,No activity present
3,1,N 71.39029         W 079.90630                     ,NA,NA,NA,NA,NA,N,17-Jun-19,8:55,No activity present
3,2,N 71.39047         W 079.90630,NA,NA,NA,NA,NA,N,17-Jun-19,8:55,No activity present
3,3,N 71 .39062        W 079.90612,NA,NA,NA,NA,NA,N,17-Jun-19,8:56,No activity present
3,4,N 71 .39077         W 079.90591,NA,NA,NA,NA,NA,N,17-Jun-19,8:56,No activity present
3,5,N 71.39091         W 079.90559,NA,NA,NA,NA,NA,N,17-Jun-19,8:56,No activity present
3,6,N 71 .39105         W 079.90536,NA,NA,NA,NA,NA,N,17-Jun-19,8:57,No activity present
3,7,N 71 .39119         W 079.90517,NA,NA,NA,NA,NA,N,17-Jun-19,8:57,No activity present
3,8,N 71 .39138         W 079.90491,NA,NA,NA,NA,NA,N,17-Jun-19,8:57,No activity present
3,9,N 71 .39153         W 079.90467,NA,NA,NA,NA,NA,N,17-Jun-19,8:58,"T3 MF, Pb still present"
3,10,N 71 .39165         W 079.90435,NA,NA,NA,NA,NA,N,17-Jun-19,8:58,No activity present
3,11,N 71 .39180         W 079.90412,NA,NA,NA,NA,NA,N,17-Jun-19,8:58,No activity present
3,12,N 71 .39193         W 079.90380,NA,NA,NA,NA,NA,N,17-Jun-19,8:59,No activity present
3,13,N 71 .39213         W 079.90323,NA,NA,NA,NA,NA,N,17-Jun-19,8:59,No activity present
3,14,N 71 .39225        W 079.90295,NA,NA,NA,NA,NA,N,17-Jun-19,8:59,No activity present
3,15,N 71 .39236         W 079.90257,NA,NA,NA,NA,NA,N,17-Jun-19,9:00,No activity present
3,16,N 71 .39249         W 079.90211,NA,NA,NA,NA,NA,N,17-Jun-19,9:00,No activity present
3,17,N 71 .39262        W 079.90170,NA,NA,NA,NA,NA,N,17-Jun-19,9:01,No activity present
3,18,N 71 .39278        W 079.90144,NA,NA,NA,NA,NA,N,17-Jun-19,9:01,No activity present
3,19,N 71 .39285         W 079.90077,NA,NA,NA,NA,NA,N,17-Jun-19,9:01,No activity present
3,20,N 71 .39300         W 079.90044,NA,NA,NA,NA,NA,N,17-Jun-19,9:02,No activity present
3,1,N 71.39029         W 079.90630                     ,NA,NA,NA,NA,NA,N,18-Jun-19,8:53,No activity present
3,2,N 71.39047         W 079.90630,NA,NA,NA,NA,NA,N,18-Jun-19,8:53,No activity present
3,3,N 71 .39062        W 079.90612,NA,NA,NA,NA,NA,N,18-Jun-19,8:53,No activity present
3,4,N 71 .39077         W 079.90591,NA,NA,NA,NA,NA,N,18-Jun-19,8:54,No activity present
3,5,N 71.39091         W 079.90559,NA,NA,NA,NA,NA,N,18-Jun-19,8:54,No activity present
3,6,N 71 .39105         W 079.90536,NA,NA,NA,NA,NA,N,18-Jun-19,8:55,No activity present
3,7,N 71 .39119         W 079.90517,NA,NA,NA,NA,NA,N,18-Jun-19,8:55,No activity present
3,8,N 71 .39138         W 079.90491,NA,NA,NA,NA,NA,N,18-Jun-19,8:55,No activity present
3,9,N 71 .39153         W 079.90467,NA,NA,NA,NA,NA,N,18-Jun-19,8:56,No activity present
3,10,N 71 .39165         W 079.90435,NA,NA,NA,NA,NA,N,18-Jun-19,8:56,No activity present
3,11,N 71 .39180         W 079.90412,NA,NA,NA,NA,NA,N,18-Jun-19,8:56,No activity present
3,12,N 71 .39193         W 079.90380,NA,NA,NA,NA,NA,N,18-Jun-19,8:57,No activity present
3,13,N 71 .39213         W 079.90323,NA,NA,NA,NA,NA,N,18-Jun-19,8:57,No activity present
3,14,N 71 .39225        W 079.90295,NA,NA,NA,NA,NA,N,18-Jun-19,8:57,No activity present
3,15,N 71 .39236         W 079.90257,NA,NA,NA,NA,NA,N,18-Jun-19,8:58,No activity present
3,16,N 71 .39249         W 079.90211,NA,NA,NA,NA,NA,N,18-Jun-19,8:58,No activity present
3,17,N 71 .39262        W 079.90170,NA,NA,NA,NA,NA,N,18-Jun-19,8:58,No activity present
3,18,N 71 .39278        W 079.90144,NA,NA,NA,NA,NA,N,18-Jun-19,8:59,No activity present
3,19,N 71 .39285         W 079.90077,NA,NA,NA,NA,NA,N,18-Jun-19,8:59,No activity present
3,20,N 71 .39300         W 079.90044,NA,NA,NA,NA,NA,N,18-Jun-19,8:59,No activity present
3,1,N 71.39029         W 079.90630                     ,NA,NA,NA,NA,NA,Y,19-Jun-19,8:30,T2 MF
3,2,N 71.39047         W 079.90630,NA,NA,NA,NA,NA,N,19-Jun-19,8:30,No activity present
3,3,N 71 .39062        W 079.90612,NA,NA,NA,NA,NA,Y,19-Jun-19,8:31,T2 MF
3,4,N 71 .39077         W 079.90591,NA,NA,NA,NA,NA,Y,19-Jun-19,8:31,"T2MF, pb"
3,5,N 71.39091         W 079.90559,NA,NA,NA,NA,NA,Y,19-Jun-19,8:31,"T2 MF,pb"
3,6,N 71 .39105         W 079.90536,NA,NA,NA,NA,NA,N,19-Jun-19,8:32,No activity present
3,7,N 71 .39119         W 079.90517,NA,NA,NA,NA,NA,N,19-Jun-19,8:32,No activity present
3,8,N 71 .39138         W 079.90491,NA,NA,NA,NA,NA,Y,19-Jun-19,8:32,T2 MF
3,9,N 71 .39153         W 079.90467,NA,NA,NA,NA,NA,Y,19-Jun-19,8:33,T2 MF
3,10,N 71 .39165         W 079.90435,NA,NA,NA,NA,NA,N,19-Jun-19,8:33,No activity present
3,11,N 71 .39180         W 079.90412,NA,NA,NA,NA,NA,Y,19-Jun-19,8:34,"T1 MF, PB still present"
3,12,N 71 .39193         W 079.90380,NA,NA,NA,NA,NA,Y,19-Jun-19,8:34,"T3 MF, Pb still present"
3,13,N 71 .39213         W 079.90323,NA,NA,NA,NA,NA,N,19-Jun-19,8:34,No activity present
3,14,N 71 .39225        W 079.90295,NA,NA,NA,NA,NA,N,19-Jun-19,8:34,No activity present
3,15,N 71 .39236         W 079.90257,NA,NA,NA,NA,NA,N,19-Jun-19,8:35,No activity present
3,16,N 71 .39249         W 079.90211,NA,NA,NA,NA,NA,N,19-Jun-19,8:35,No activity present
3,17,N 71 .39262        W 079.90170,NA,NA,NA,NA,NA,N,19-Jun-19,8:35,No activity present
3,18,N 71 .39278        W 079.90144,NA,NA,NA,NA,NA,N,19-Jun-19,8:36,No activity present
3,19,N 71 .39285         W 079.90077,NA,NA,NA,NA,NA,N,19-Jun-19,8:36,No activity present
3,20,N 71 .39300         W 079.90044,NA,NA,NA,NA,NA,N,19-Jun-19,8:36,No activity present
3,1,N 71.39029         W 079.90630                     ,NA,NA,NA,NA,NA,N,20-Jun-19,8:30,No activity present
3,2,N 71.39047         W 079.90630,NA,NA,NA,NA,NA,N,20-Jun-19,8:30,No activity present
3,3,N 71 .39062        W 079.90612,NA,NA,NA,NA,NA,N,20-Jun-19,8:31,No activity present
3,4,N 71 .39077         W 079.90591,NA,NA,NA,NA,NA,N,20-Jun-19,8:31,No activity present
3,5,N 71.39091         W 079.90559,NA,NA,NA,NA,NA,Y,20-Jun-19,8:31,"T1 MF, PB still present"
3,6,N 71 .39105         W 079.90536,NA,NA,NA,NA,NA,N,20-Jun-19,8:32,No activity present
3,7,N 71 .39119         W 079.90517,NA,NA,NA,NA,NA,N,20-Jun-19,8:32,No activity present
3,8,N 71 .39138         W 079.90491,NA,NA,NA,NA,NA,N,20-Jun-19,8:32,No activity present
3,9,N 71 .39153         W 079.90467,NA,NA,NA,NA,NA,N,20-Jun-19,8:33,No activity present
3,10,N 71 .39165         W 079.90435,NA,NA,NA,NA,NA,N,20-Jun-19,8:33,No activity present
3,11,N 71 .39180         W 079.90412,NA,NA,NA,NA,NA,N,20-Jun-19,8:34,No activity present
3,12,N 71 .39193         W 079.90380,NA,NA,NA,NA,NA,N,20-Jun-19,8:34,No activity present
3,13,N 71 .39213         W 079.90323,NA,NA,NA,NA,NA,N,20-Jun-19,8:34,No activity present
3,14,N 71 .39225        W 079.90295,NA,NA,NA,NA,NA,N,20-Jun-19,8:34,No activity present
3,15,N 71 .39236         W 079.90257,NA,NA,NA,NA,NA,N,20-Jun-19,8:35,No activity present
3,16,N 71 .39249         W 079.90211,NA,NA,NA,NA,NA,N,20-Jun-19,8:35,No activity present
3,17,N 71 .39262        W 079.90170,NA,NA,NA,NA,NA,N,20-Jun-19,8:35,No activity present
3,18,N 71 .39278        W 079.90144,NA,NA,NA,NA,NA,N,20-Jun-19,8:36,No activity present
3,19,N 71 .39285         W 079.90077,NA,NA,NA,NA,NA,N,20-Jun-19,8:36,No activity present
3,20,N 71 .39300         W 079.90044,NA,NA,NA,NA,NA,N,20-Jun-19,8:36,No activity present
3,1,N 71.39029         W 079.90630                     ,NA,NA,NA,NA,NA,N,21-Jun-19,8:30,No activity present
3,2,N 71.39047         W 079.90630,NA,NA,NA,NA,NA,N,21-Jun-19,8:30,No activity present
3,3,N 71 .39062        W 079.90612,NA,NA,NA,NA,NA,N,21-Jun-19,8:30,No activity present
3,4,N 71 .39077         W 079.90591,NA,NA,NA,NA,NA,N,21-Jun-19,8:31,No activity present
3,5,N 71.39091         W 079.90559,NA,NA,NA,NA,NA,N,21-Jun-19,8:31,No activity present
3,6,N 71 .39105         W 079.90536,NA,NA,NA,NA,NA,N,21-Jun-19,8:31,No activity present
3,7,N 71 .39119         W 079.90517,NA,NA,NA,NA,NA,N,21-Jun-19,8:32,No activity present
3,8,N 71 .39138         W 079.90491,NA,NA,NA,NA,NA,N,21-Jun-19,8:32,No activity present
3,9,N 71 .39153         W 079.90467,NA,NA,NA,NA,NA,N,21-Jun-19,8:32,No activity present
3,10,N 71 .39165         W 079.90435,NA,NA,NA,NA,NA,N,21-Jun-19,8:33,No activity present
3,11,N 71 .39180         W 079.90412,NA,NA,NA,NA,NA,N,21-Jun-19,8:33,No activity present
3,12,N 71 .39193         W 079.90380,NA,NA,NA,NA,NA,N,21-Jun-19,8:34,No activity present
3,13,N 71 .39213         W 079.90323,NA,NA,NA,NA,NA,N,21-Jun-19,8:34,No activity present
3,14,N 71 .39225        W 079.90295,NA,NA,NA,NA,NA,N,21-Jun-19,8:34,No activity present
3,15,N 71 .39236         W 079.90257,NA,NA,NA,NA,NA,N,21-Jun-19,8:34,No activity present
3,16,N 71 .39249         W 079.90211,NA,NA,NA,NA,NA,N,21-Jun-19,8:35,No activity present
3,17,N 71 .39262        W 079.90170,NA,NA,NA,NA,NA,N,21-Jun-19,8:35,No activity present
3,18,N 71 .39278        W 079.90144,NA,NA,NA,NA,NA,N,21-Jun-19,8:35,No activity present
3,19,N 71 .39285         W 079.90077,NA,NA,NA,NA,NA,N,21-Jun-19,8:36,No activity present
3,20,N 71 .39300         W 079.90044,NA,NA,NA,NA,NA,N,21-Jun-19,8:36,No activity present
3,1,N 71.39029         W 079.90630                     ,NA,NA,NA,NA,NA,N,22-Jun-19,10:03,No activity present
3,2,N 71.39047         W 079.90630,NA,NA,NA,NA,NA,N,22-Jun-19,10:04,No activity present
3,3,N 71 .39062        W 079.90612,NA,NA,NA,NA,NA,N,22-Jun-19,10:04,No activity present
3,4,N 71 .39077         W 079.90591,NA,NA,NA,NA,NA,N,22-Jun-19,10:05,No activity present
3,5,N 71.39091         W 079.90559,NA,NA,NA,NA,NA,N,22-Jun-19,10:05,No activity present
3,6,N 71 .39105         W 079.90536,NA,NA,NA,NA,NA,N,22-Jun-19,10:06,No activity present
3,7,N 71 .39119         W 079.90517,NA,NA,NA,NA,NA,N,22-Jun-19,10:06,No activity present
3,8,N 71 .39138         W 079.90491,NA,NA,NA,NA,NA,Y,22-Jun-19,10:06,"T3 MF, Pb still present"
3,9,N 71 .39153         W 079.90467,NA,NA,NA,NA,NA,N,22-Jun-19,10:07,No activity present
3,10,N 71 .39165         W 079.90435,NA,NA,NA,NA,NA,N,22-Jun-19,10:07,No activity present
3,11,N 71 .39180         W 079.90412,NA,NA,NA,NA,NA,Y,22-Jun-19,10:07,"T3 MF, Pb still present"
3,12,N 71 .39193         W 079.90380,NA,NA,NA,NA,NA,N,22-Jun-19,10:08,No activity present
3,13,N 71 .39213         W 079.90323,NA,NA,NA,NA,NA,N,22-Jun-19,10:08,No activity present
3,14,N 71 .39225        W 079.90295,NA,NA,NA,NA,NA,N,22-Jun-19,10:08,No activity present
3,15,N 71 .39236         W 079.90257,NA,NA,NA,NA,NA,N,22-Jun-19,10:09,No activity present
3,16,N 71 .39249         W 079.90211,NA,NA,NA,NA,NA,N,22-Jun-19,10:09,No activity present
3,17,N 71 .39262        W 079.90170,NA,NA,NA,NA,NA,N,22-Jun-19,10:09,No activity present
3,18,N 71 .39278        W 079.90144,NA,NA,NA,NA,NA,N,22-Jun-19,10:10,No activity present
3,19,N 71 .39285         W 079.90077,NA,NA,NA,NA,NA,N,22-Jun-19,10:10,No activity present
3,20,N 71 .39300         W 079.90044,NA,NA,NA,NA,NA,N,22-Jun-19,10:11,No activity present
3,1,N 71.39029         W 079.90630                     ,NA,NA,NA,NA,NA,N,08-Aug-19,8:05,No activity present
3,2,N 71.39047         W 079.90630,NA,NA,NA,NA,NA,N,08-Aug-19,8:06,No activity present
3,3,N 71 .39062        W 079.90612,NA,NA,NA,NA,NA,N,08-Aug-19,8:06,No activity present
3,4,N 71 .39077         W 079.90591,NA,NA,NA,NA,NA,N,08-Aug-19,8:07,No activity present
3,5,N 71.39091         W 079.90559,NA,NA,NA,NA,NA,N,08-Aug-19,8:07,No activity present
3,6,N 71 .39105         W 079.90536,NA,NA,NA,NA,NA,N,08-Aug-19,8:07,No activity present
3,7,N 71 .39119         W 079.90517,NA,NA,NA,NA,NA,N,08-Aug-19,8:08,No activity present
3,8,N 71 .39138         W 079.90491,NA,NA,NA,NA,NA,N,08-Aug-19,8:08,No activity present
3,9,N 71 .39153         W 079.90467,NA,NA,NA,NA,NA,N,08-Aug-19,8:08,No activity present
3,10,N 71 .39165         W 079.90435,NA,NA,NA,NA,NA,N,08-Aug-19,8:08,No activity present
3,11,N 71 .39180         W 079.90412,NA,NA,NA,NA,NA,N,08-Aug-19,8:09,No activity present
3,12,N 71 .39193         W 079.90380,NA,NA,NA,NA,NA,N,08-Aug-19,8:09,No activity present
3,13,N 71 .39213         W 079.90323,NA,NA,NA,NA,NA,N,08-Aug-19,8:10,No activity present
3,14,N 71 .39225        W 079.90295,NA,NA,NA,NA,NA,N,08-Aug-19,8:10,No activity present
3,15,N 71 .39236         W 079.90257,NA,NA,NA,NA,NA,N,08-Aug-19,8:10,No activity present
3,16,N 71 .39249         W 079.90211,NA,NA,NA,NA,NA,N,08-Aug-19,8:11,No activity present
3,17,N 71 .39262        W 079.90170,NA,NA,NA,NA,NA,N,08-Aug-19,8:11,No activity present
3,18,N 71 .39278        W 079.90144,NA,NA,NA,NA,NA,N,08-Aug-19,8:11,No activity present
3,19,N 71 .39285         W 079.90077,NA,NA,NA,NA,NA,N,08-Aug-19,8:12,No activity present
3,20,N 71 .39300         W 079.90044,NA,NA,NA,NA,NA,N,08-Aug-19,8:12,No activity present
3,1,N 71.39029         W 079.90630                     ,NA,NA,NA,NA,NA,N,09-Aug-19,8:06,No activity present
3,2,N 71.39047         W 079.90630,NA,NA,NA,NA,NA,N,09-Aug-19,8:06,No activity present
3,3,N 71 .39062        W 079.90612,NA,NA,NA,NA,NA,N,09-Aug-19,8:06,No activity present
3,4,N 71 .39077         W 079.90591,NA,NA,NA,NA,NA,N,09-Aug-19,8:06,No activity present
3,5,N 71.39091         W 079.90559,NA,NA,NA,NA,NA,N,09-Aug-19,8:07,No activity present
3,6,N 71 .39105         W 079.90536,NA,NA,NA,NA,NA,N,09-Aug-19,8:07,No activity present
3,7,N 71 .39119         W 079.90517,NA,NA,NA,NA,NA,N,09-Aug-19,8:08,No activity present
3,8,N 71 .39138         W 079.90491,NA,NA,NA,NA,NA,N,09-Aug-19,8:08,No activity present
3,9,N 71 .39153         W 079.90467,NA,NA,NA,NA,NA,N,09-Aug-19,8:08,No activity present
3,10,N 71 .39165         W 079.90435,NA,NA,NA,NA,NA,N,09-Aug-19,8:08,No activity present
3,11,N 71 .39180         W 079.90412,NA,NA,NA,NA,NA,N,09-Aug-19,8:09,No activity present
3,12,N 71 .39193         W 079.90380,NA,NA,NA,NA,NA,N,09-Aug-19,8:09,No activity present
3,13,N 71 .39213         W 079.90323,NA,NA,NA,NA,NA,N,09-Aug-19,8:10,No activity present
3,14,N 71 .39225        W 079.90295,NA,NA,NA,NA,NA,N,09-Aug-19,8:10,No activity present
3,15,N 71 .39236         W 079.90257,NA,NA,NA,NA,NA,N,09-Aug-19,8:10,No activity present
3,16,N 71 .39249         W 079.90211,NA,NA,NA,NA,NA,N,09-Aug-19,8:11,No activity present
3,17,N 71 .39262        W 079.90170,NA,NA,NA,NA,NA,Y,09-Aug-19,8:11,"T1 MF, PB still present"
3,18,N 71 .39278        W 079.90144,NA,NA,NA,NA,NA,N,09-Aug-19,8:11,No activity present
3,19,N 71 .39285         W 079.90077,NA,NA,NA,NA,NA,N,09-Aug-19,8:12,No activity present
3,20,N 71 .39300         W 079.90044,NA,NA,NA,NA,NA,N,09-Aug-19,8:12,No activity present
3,1,N 71.39029         W 079.90630                     ,NA,NA,NA,NA,NA,N,10-Aug-19,8:06,No activity present
3,2,N 71.39047         W 079.90630,NA,NA,NA,NA,NA,N,10-Aug-19,8:07,No activity present
3,3,N 71 .39062        W 079.90612,NA,NA,NA,NA,NA,Y,10-Aug-19,8:07,"T3 MF, Pb still present"
3,4,N 71 .39077         W 079.90591,NA,NA,NA,NA,NA,N,10-Aug-19,8:08,No activity present
3,5,N 71.39091         W 079.90559,NA,NA,NA,NA,NA,N,10-Aug-19,8:08,No activity present
3,6,N 71 .39105         W 079.90536,NA,NA,NA,NA,NA,N,10-Aug-19,8:08,No activity present
3,7,N 71 .39119         W 079.90517,NA,NA,NA,NA,NA,N,10-Aug-19,8:08,No activity present
3,8,N 71 .39138         W 079.90491,NA,NA,NA,NA,NA,N,10-Aug-19,8:09,No activity present
3,9,N 71 .39153         W 079.90467,NA,NA,NA,NA,NA,N,10-Aug-19,8:09,No activity present
3,10,N 71 .39165         W 079.90435,NA,NA,NA,NA,NA,N,10-Aug-19,8:10,No activity present
3,11,N 71 .39180         W 079.90412,NA,NA,NA,NA,NA,N,10-Aug-19,8:10,No activity present
3,12,N 71 .39193         W 079.90380,NA,NA,NA,NA,NA,N,10-Aug-19,8:10,No activity present
3,13,N 71 .39213         W 079.90323,NA,NA,NA,NA,NA,N,10-Aug-19,8:11,No activity present
3,14,N 71 .39225        W 079.90295,NA,NA,NA,NA,NA,N,10-Aug-19,8:11,No activity present
3,15,N 71 .39236         W 079.90257,NA,NA,NA,NA,NA,N,10-Aug-19,8:11,No activity present
3,16,N 71 .39249         W 079.90211,NA,NA,NA,NA,NA,N,10-Aug-19,8:12,No activity present
3,17,N 71 .39262        W 079.90170,NA,NA,NA,NA,NA,N,10-Aug-19,8:12,No activity present
3,18,N 71 .39278        W 079.90144,NA,NA,NA,NA,NA,N,10-Aug-19,8:12,No activity present
3,19,N 71 .39285         W 079.90077,NA,NA,NA,NA,NA,N,10-Aug-19,8:13,No activity present
3,20,N 71 .39300         W 079.90044,NA,NA,NA,NA,NA,N,10-Aug-19,8:13,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,18-Jul-18,11:20,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,18-Jul-18,11:21,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,18-Jul-18,11:22,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,18-Jul-18,11:23,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,18-Jul-18,11:23,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,18-Jul-18,11:24,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,18-Jul-18,11:24,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,18-Jul-18,11:25,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,18-Jul-18,11:26,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,18-Jul-18,11:26,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,18-Jul-18,11:27,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,18-Jul-18,11:28,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,18-Jul-18,11:28,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,18-Jul-18,11:29,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,18-Jul-18,11:29,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,18-Jul-18,11:30,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,18-Jul-18,11:31,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,18-Jul-18,11:31,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,18-Jul-18,11:32,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,18-Jul-18,11:32,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,19-Jul-18,14:21,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,19-Jul-18,14:21,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,19-Jul-18,14:22,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,19-Jul-18,14:22,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,19-Jul-18,14:23,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,19-Jul-18,14:23,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,19-Jul-18,14:24,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,N,19-Jul-18,14:24,No activity present
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,N,19-Jul-18,14:24,No activity present
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,Y ,19-Jul-18,14:25,Trap 1 MF PB still present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,19-Jul-18,14:25,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,N,19-Jul-18,14:26,No activity present
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,N,19-Jul-18,14:26,No activity present
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,19-Jul-18,14:27,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,19-Jul-18,14:27,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,19-Jul-18,14:27,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,N,19-Jul-18,14:28,No activity present
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,19-Jul-18,14:28,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,19-Jul-18,14:29,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,19-Jul-18,14:29,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,20-Jul-18,14:17,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,20-Jul-18,14:18,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,20-Jul-18,14:18,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,20-Jul-18,14:18,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,20-Jul-18,14:19,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,20-Jul-18,14:19,No activity present
4,7,N 71 .39458         W 079.89687,NA,NA,NA,NA,NA,N,20-Jul-18,14:19,No activity present
4,8,N 71 .39472         W 079.89655,NA,NA,NA,NA,NA,Y ,20-Jul-18,14:20,"T3 MF, PB still present"
4,9,N 71 .39485         W 079.84622,NA,NA,NA,NA,NA,Y ,20-Jul-18,14:21,"T2 MF, PB still present"
4,10,N 71 .39499         W 079.89590,NA,NA,NA,NA,NA,N,20-Jul-18,14:21,No activity present
4,11,N 71 .39515         W 079.89562,NA,NA,NA,NA,NA,N,20-Jul-18,14:22,No activity present
4,12,N 71 .39529         W 079.89542,NA,NA,NA,NA,NA,Y ,20-Jul-18,14:22,"T1 MF, PB still present"
4,13,N 71 .39544         W 079.89520,NA,NA,NA,NA,NA,Y ,20-Jul-18,14:23,"T2 MF, PB still present"
4,14,N 71 .39561        W 079.89501,NA,NA,NA,NA,NA,N,20-Jul-18,14:23,No activity present
4,15,N 71 .39575        W 079.89469,NA,NA,NA,NA,NA,N,20-Jul-18,14:24,No activity present
4,16,N 71 .39590        W 079.89451,NA,NA,NA,NA,NA,N,20-Jul-18,14:24,No activity present
4,17,N 71 .39606        W 079.89433,NA,NA,NA,NA,NA,Y ,20-Jul-18,14:25,"T3 MF, PB still present"
4,18,N 71 .39622        W 079.89407,NA,NA,NA,NA,NA,N,20-Jul-18,14:25,No activity present
4,19,N 71 .39637         W 079.89384,NA,NA,NA,NA,NA,N,20-Jul-18,14:26,No activity present
4,20,N 71 .39651         W 079.89365,NA,NA,NA,NA,NA,N,20-Jul-18,14:26,No activity present
4,1,N 71 .39377         W 079.89889                     ,NA,NA,NA,NA,NA,N,21-Jul-18,17:04,No activity present
4,2,N 71.39392         W 079.89858,NA,NA,NA,NA,NA,N,21-Jul-18,17:04,No activity present
4,3,N 71 .39404        W 079.89823,NA,NA,NA,NA,NA,N,21-Jul-18,17:05,No activity present
4,4,N 71 .39419         W 079.89796,NA,NA,NA,NA,NA,N,21-Jul-18,17:05,No activity present
4,5,N 71.39433         W 079.89757,NA,NA,NA,NA,NA,N,21-Jul-18,17:05,No activity present
4,6,N 71 .39445         W 079.89722,NA,NA,NA,NA,NA,N,21-Jul-18,17:06,No activity present
